Record Type,Mod File,EDID,blank,FormID,Comments,Position Offset,Rotation Offset,Scale,Extra Tags
scpt,Tamriel_Data,"tuscbookuspwaterbreathingscript",,0x3010037,54,,,,""
scpt,Tamriel_Data,"tuscbookuspweaknesscorprusscript",,0x3010038,55,,,,""
scpt,Tamriel_Data,"tuscbookuspweaknessfirescript",,0x3010039,56,,,,""
scpt,Tamriel_Data,"tuscbookuspweaknessfrostscript",,0x301003a,57,,,,""
scpt,Tamriel_Data,"tusccreauarmorcenturionequipscript",,0x301003b,58,,,,""
scpt,Tamriel_Data,"tusccreaucentreplenishammoscript",,0x301003c,59,,,,""
scpt,Tamriel_Data,"tusccreaucentreplenishammoshockscript",,0x301003d,60,,,,""
scpt,Tamriel_Data,"tusccreaueyestarharvestscript",,0x301003e,61,,,,""
scpt,Tamriel_Data,"tusccreaukagoutirandomscalescript",,0x301003f,62,,,,""
scpt,Tamriel_Data,"tusccreaumuskflyrandomscalescript",,0x3010040,63,,,,""
scpt,Tamriel_Data,"tusccreauseagullscript",,0x3010041,64,,,,""
scpt,Tamriel_Data,"tusccreauwormmouthdiseasescript",,0x3010042,65,,,,""
scpt,Tamriel_Data,"tuscglobaluaddanimalprodtopstrscript",,0x3010043,66,,,,"#QUEST"
scpt,Tamriel_Data,"tuscglobalulooptrscript",,0x3010044,67,,,,""
scpt,Tamriel_Data,"tuscnpcucyruanvilscript",,0x3010045,68,,,,""
scpt,Tamriel_Data,"tuscnpcucyruanvilnibscript",,0x3010046,69,,,,""
scpt,Tamriel_Data,"tuscnpcucyruanvilnibnolorescript",,0x3010047,70,,,,""
scpt,Tamriel_Data,"tuscnpcucyruanvilnolorescript",,0x3010048,71,,,,""
scpt,Tamriel_Data,"tuscnpcucyrubravilscript",,0x3010049,72,,,,""
scpt,Tamriel_Data,"tuscnpcucyrubravilnibscript",,0x301004a,73,,,,""
scpt,Tamriel_Data,"tuscnpcucyrubravilnibnolorescript",,0x301004b,74,,,,""
scpt,Tamriel_Data,"tuscnpcucyrubravilnolorescript",,0x301004c,75,,,,""
scpt,Tamriel_Data,"tuscnpcucyrubrumascript",,0x301004d,76,,,,""
scpt,Tamriel_Data,"tuscnpcucyrubrumanibscript",,0x301004e,77,,,,""
scpt,Tamriel_Data,"tuscnpcucyrubrumanibnolorescript",,0x301004f,78,,,,""
scpt,Tamriel_Data,"tuscnpcucyrubrumanolorescript",,0x3010050,79,,,,""
scpt,Tamriel_Data,"tuscnpcucyrucheydinhalscript",,0x3010051,80,,,,""
scpt,Tamriel_Data,"tuscnpcucyrucheydinhalnibscript",,0x3010052,81,,,,""
scpt,Tamriel_Data,"tuscnpcucyrucheydinhalnibnolorescript",,0x3010053,82,,,,""
scpt,Tamriel_Data,"tuscnpcucyrucheydinhalnolorescript",,0x3010054,83,,,,""
scpt,Tamriel_Data,"tuscnpcucyruchorrolscript",,0x3010055,84,,,,""
scpt,Tamriel_Data,"tuscnpcucyruchorrolnibscript",,0x3010056,85,,,,""
scpt,Tamriel_Data,"tuscnpcucyruchorrolnibnolorescript",,0x3010057,86,,,,""
scpt,Tamriel_Data,"tuscnpcucyruchorrolnolorescript",,0x3010058,87,,,,""
scpt,Tamriel_Data,"tuscnpcucyruimpcityscript",,0x3010059,88,,,,""
scpt,Tamriel_Data,"tuscnpcucyruimpcitynibscript",,0x301005a,89,,,,""
scpt,Tamriel_Data,"tuscnpcucyruimpcitynibnolorebscript",,0x301005b,90,,,,""
scpt,Tamriel_Data,"tuscnpcucyruimpcitynolorescript",,0x301005c,91,,,,""
scpt,Tamriel_Data,"tuscnpcucyrukvatchscript",,0x301005d,92,,,,""
scpt,Tamriel_Data,"tuscnpcucyrukvatchnibscript",,0x301005e,93,,,,""
scpt,Tamriel_Data,"tuscnpcucyrukvatchnibnolorescript",,0x301005f,94,,,,""
scpt,Tamriel_Data,"tuscnpcucyrukvatchnolorescript",,0x3010060,95,,,,""
scpt,Tamriel_Data,"tuscnpcucyruleyawiinscript",,0x3010061,96,,,,""
scpt,Tamriel_Data,"tuscnpcucyruleyawiinnibscript",,0x3010062,97,,,,""
scpt,Tamriel_Data,"tuscnpcucyruleyawiinnibnolorescript",,0x3010063,98,,,,""
scpt,Tamriel_Data,"tuscnpcucyruleyawiinnolorescript",,0x3010064,99,,,,""
scpt,Tamriel_Data,"tuscnpcucyrumircorrupscript",,0x3010065,100,,,,""
scpt,Tamriel_Data,"tuscnpcucyrumircorrupnibscript",,0x3010066,101,,,,""
scpt,Tamriel_Data,"tuscnpcucyrumircorrupnibnolorescript",,0x3010067,102,,,,""
scpt,Tamriel_Data,"tuscnpcucyrumircorrupnolorescript",,0x3010068,103,,,,""
scpt,Tamriel_Data,"tuscnpcucyruskingradscript",,0x3010069,104,,,,""
scpt,Tamriel_Data,"tuscnpcucyruskingradnibscript",,0x301006a,105,,,,""
scpt,Tamriel_Data,"tuscnpcucyruskingradnibnolorescript",,0x301006b,106,,,,""
scpt,Tamriel_Data,"tuscnpcucyruskingradnolorescript",,0x301006c,107,,,,""
scpt,Tamriel_Data,"tuscnpcucyrustirkscript",,0x301006d,108,,,,""
scpt,Tamriel_Data,"tuscnpcucyrustirknibscript",,0x301006e,109,,,,""
scpt,Tamriel_Data,"tuscnpcucyrustirknibnolorescript",,0x301006f,110,,,,""
scpt,Tamriel_Data,"tuscnpcucyrustirknolorescript",,0x3010070,111,,,,""
scpt,Tamriel_Data,"tuscnpcucyrusutchscript",,0x3010071,112,,,,""
scpt,Tamriel_Data,"tuscnpcucyrusutchnibscript",,0x3010072,113,,,,""
scpt,Tamriel_Data,"tuscnpcucyrusutchnibnolorescript",,0x3010073,114,,,,""
scpt,Tamriel_Data,"tuscnpcucyrusutchnolorescript",,0x3010074,115,,,,""
scpt,Tamriel_Data,"tuscnpcumwucompanionscript",,0x3010075,116,,,,""
scpt,Tamriel_Data,"tuscnpcumwuguardscript",,0x3010076,117,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap2script",,0x3010077,118,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap2nolorescript",,0x3010078,119,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap2slavescript",,0x3010079,120,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap2vampaundaescript",,0x301007a,121,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap2vampbernescript",,0x301007b,122,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap2vampquarrascript",,0x301007c,123,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap3script",,0x301007d,124,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap3nolorescript",,0x301007e,125,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap3slavescript",,0x301007f,126,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap3vampaundaescript",,0x3010080,127,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap3vampbernescript",,0x3010081,128,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap3vampquarrascript",,0x3010082,129,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap4script",,0x3010083,130,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap4nolorescript",,0x3010084,131,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap4slavescript",,0x3010085,132,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap4vampaundaescript",,0x3010086,133,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap4vampbernescript",,0x3010087,134,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap4vampquarrascript",,0x3010088,135,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap5script",,0x3010089,136,,,,""
scpt,Tamriel_Data,"tuscnpcumwumap6script",,0x301008a,137,,,,""
scpt,Tamriel_Data,"tuscnpcumwumarksmanswitchscript",,0x301008b,138,,,,""
scpt,Tamriel_Data,"tuscnpcumwuroamerscript",,0x301008c,139,,,,""
scpt,Tamriel_Data,"tuscnpcumwuvolatilescript",,0x301008d,140,,,,""
scpt,Tamriel_Data,"tuscnpcuskyuthereachscript",,0x301008e,141,,,,""
scpt,Tamriel_Data,"tuscnpcuskyuthereachguardscript",,0x301008f,142,,,,""
scpt,Tamriel_Data,"tuscnpcuskyuthereachnolorescript",,0x3010090,143,,,,""
scpt,Tamriel_Data,"tuscobjuucleanupscript",,0x3010091,144,,,,""
scpt,Tamriel_Data,"tuscobjuaylbuttonuexamplescript",,0x3010092,145,,,,""
scpt,Tamriel_Data,"tuscobjuayleiddoordoublescript",,0x3010093,146,,,,""
scpt,Tamriel_Data,"tuscobjuayleiddoordoubleopenscript",,0x3010094,147,,,,""
scpt,Tamriel_Data,"tuscobjuayleiddoorsquarescript",,0x3010095,148,,,,""
scpt,Tamriel_Data,"tuscobjublockeddoortrscript",,0x3010096,149,,,,""
scpt,Tamriel_Data,"tuscobjudaylightpanelscript",,0x3010097,150,,,,""
scpt,Tamriel_Data,"tuscobjudirennidoorscript",,0x3010098,151,,,,""
scpt,Tamriel_Data,"tuscobjudirennidooropenscript",,0x3010099,152,,,,""
scpt,Tamriel_Data,"tuscobjudwelkufirscript",,0x301009a,153,,,,""
scpt,Tamriel_Data,"tuscobjudwelkufirudumscript",,0x301009b,154,,,,""
scpt,Tamriel_Data,"tuscobjudwelkufrsscript",,0x301009c,155,,,,""
scpt,Tamriel_Data,"tuscobjudwelkufrsudumscript",,0x301009d,156,,,,""
scpt,Tamriel_Data,"tuscobjudwelkushkscript",,0x301009e,157,,,,""
scpt,Tamriel_Data,"tuscobjudwelkushkudumscript",,0x301009f,158,,,,""
scpt,Tamriel_Data,"tuscobjudwemerdoorreversescript",,0x30100a0,159,,,,""
scpt,Tamriel_Data,"tuscobjufguildsupplychesttrscript",,0x30100a1,160,,,,""
scpt,Tamriel_Data,"tuscobjugatetocyrodiiltrscript",,0x30100a2,161,,,,""
scpt,Tamriel_Data,"tuscobjugatetoskyrimtrscript",,0x30100a3,162,,,,""
scpt,Tamriel_Data,"tuscobjugrindingstoneshotnscript",,0x30100a4,163,,,,""
scpt,Tamriel_Data,"tuscobjuhiddendoorshotnscript",,0x30100a5,164,,,,""
scpt,Tamriel_Data,"tuscobjuindorilbell1script",,0x30100a6,165,,,,""
scpt,Tamriel_Data,"tuscobjuindorilbell2script",,0x30100a7,166,,,,""
scpt,Tamriel_Data,"tuscobjuindorilbell3script",,0x30100a8,167,,,,""
scpt,Tamriel_Data,"tuscobjuindorilbell4script",,0x30100a9,168,,,,""
scpt,Tamriel_Data,"tuscobjuindorilbell5script",,0x30100aa,169,,,,""
scpt,Tamriel_Data,"tuscobjuindorilbell6script",,0x30100ab,170,,,,""
scpt,Tamriel_Data,"tuscobjuindorilbell7script",,0x30100ac,171,,,,""
scpt,Tamriel_Data,"tuscobjuindorildrum1script",,0x30100ad,172,,,,""
scpt,Tamriel_Data,"tuscobjuindorildrum2script",,0x30100ae,173,,,,""
scpt,Tamriel_Data,"tuscobjuindorildrum3script",,0x30100af,174,,,,""
scpt,Tamriel_Data,"tuscobjuindorilgong1script",,0x30100b0,175,,,,""
scpt,Tamriel_Data,"tuscobjuindorilgong2script",,0x30100b1,176,,,,""
scpt,Tamriel_Data,"tuscobjumguildsupplychesttrscript",,0x30100b2,177,,,,""
scpt,Tamriel_Data,"tuscobjunonequippablescript",,0x30100b3,178,,,,""
scpt,Tamriel_Data,"tuscobjushrinealmalexiamercyscript",,0x30100b4,179,,,,""
scpt,Tamriel_Data,"tuscobjushrineimperialpcscript",,0x30100b5,180,,,,""
scpt,Tamriel_Data,"tuscobjushrineordinatorscript",,0x30100b6,181,,,,""
scpt,Tamriel_Data,"tuscobjushrinesothasilmasteryscript",,0x30100b7,182,,,,""
scpt,Tamriel_Data,"tuscobjutentdoorshotnscript",,0x30100b8,183,,,,""
scpt,Tamriel_Data,"tuscobjutikitorchlitscript",,0x30100b9,184,,,,""
scpt,Tamriel_Data,"tuscobjutikitorchunlit128script",,0x30100ba,185,,,,""
scpt,Tamriel_Data,"tuscobjutikitorchunlit256script",,0x30100bb,186,,,,""
scpt,Tamriel_Data,"tuscobjutikitorchunlit512script",,0x30100bc,187,,,,""
scpt,Tamriel_Data,"tuscobjuvarlastonecyrscript",,0x30100bd,188,,,,""
scpt,Tamriel_Data,"tuscobjuwatersimulationscript",,0x30100be,189,,,,""
scpt,Tamriel_Data,"tuscobjuweatheranimshotnscript",,0x30100bf,190,,,,""
scpt,Tamriel_Data,"tuscobjuwelkyndstonecyrscript",,0x30100c0,191,,,,""
scpt,Tamriel_Data,"tuscobjuwelkyndstoneskyscript",,0x30100c1,192,,,,""
scpt,Tamriel_Data,"tuscobjuwinepressscript",,0x30100c2,193,,,,""
scpt,Tamriel_Data,"tuscsounduambientinsectsscript",,0x30100c3,194,,,,""
scpt,Tamriel_Data,"tuscsoundubeesscript",,0x30100c4,195,,,,""
scpt,Tamriel_Data,"tuscsoundubirdsscript",,0x30100c5,196,,,,""
scpt,Tamriel_Data,"tuscsounduchainmechanismscript",,0x30100c6,197,,,,""
scpt,Tamriel_Data,"tuscsounduchainsscript",,0x30100c7,198,,,,""
scpt,Tamriel_Data,"tuscsounduchloridepoolscript",,0x30100c8,199,,,,""
scpt,Tamriel_Data,"tuscsoundudeshaanpoolscript",,0x30100c9,200,,,,""
scpt,Tamriel_Data,"tuscsoundudirennicrystalscript",,0x30100ca,201,,,,""
scpt,Tamriel_Data,"tuscsoundudirennihauntedscript",,0x30100cb,202,,,,""
scpt,Tamriel_Data,"tuscsounduhauntedchoirscript",,0x30100cc,203,,,,""
scpt,Tamriel_Data,"tuscsounduhauntedhymnscript",,0x30100cd,204,,,,""
scpt,Tamriel_Data,"tuscsounduhauntedskyburialscript",,0x30100ce,205,,,,""
scpt,Tamriel_Data,"tuscsoundulargefirescript",,0x30100cf,206,,,,""
scpt,Tamriel_Data,"tuscsoundulargewaterfallscript",,0x30100d0,207,,,,""
scpt,Tamriel_Data,"tuscsounduropesqueakscript",,0x30100d1,208,,,,""
scpt,Tamriel_Data,"tuscsoundushrineoftroublesscript",,0x30100d2,209,,,,""
scpt,Tamriel_Data,"tuscsounduwaterscript",,0x30100d3,210,,,,""
scpt,Tamriel_Data,"tuscsounduwatertricklescript",,0x30100d4,211,,,,""
scpt,Tamriel_Data,"tuscsounduwindchthonicscript",,0x30100d5,212,,,,""
scpt,Tamriel_Data,"tuscsounduwindeeriescript",,0x30100d6,213,,,,""
scpt,Tamriel_Data,"tuscsounduwindhowlscript",,0x30100d7,214,,,,""
scpt,Tamriel_Data,"tuscsounduwindparticlesscript",,0x30100d8,215,,,,""
scpt,Tamriel_Data,"tusctestubufftrscript",,0x30100d9,216,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestumanagechartrscript",,0x30100da,217,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestumovemap1trscript",,0x30100db,218,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestumovemap2trscript",,0x30100dc,219,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestumovemap3trscript",,0x30100dd,220,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestumovemap4trscript",,0x30100de,221,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestumovemap5trscript",,0x30100df,222,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestumovemap6trscript",,0x30100e0,223,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestumovetrscript",,0x30100e1,224,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestupositiontrscript",,0x30100e2,225,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestuskulltrscript",,0x30100e3,226,,,,""
scpt,Tamriel_Data,"tusctestuswimtrscript",,0x30100e4,227,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicsmap1trscript",,0x30100e5,228,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicsmap2trscript",,0x30100e6,229,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicsmap3trscript",,0x30100e7,230,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicsmap4trscript",,0x30100e8,231,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicsmap5trscript",,0x30100e9,232,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicsmap6trscript",,0x30100ea,233,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicstr1script",,0x30100eb,234,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicstr2script",,0x30100ec,235,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicstr3script",,0x30100ed,236,,,,"#QUEST"
scpt,Tamriel_Data,"tusctestutopicstr4script",,0x30100ee,237,,,,""
spel,Tamriel_Data,"0tucomuconuperyitonspellsouth",,0x30100ef,238,,,,""
spel,Tamriel_Data,"0tucomuconuperyitonspellnorth",,0x30100f0,239,,,,""
spel,Tamriel_Data,"0tucomuconuperyitonspellwest",,0x30100f1,240,,,,""
spel,Tamriel_Data,"0tucomuconuperyitonspelleast",,0x30100f2,241,,,,""
spel,Tamriel_Data,"0tucomuconuperyitonspellfringes",,0x30100f3,242,,,,""
spel,Tamriel_Data,"0tucrudesuskyrenderpoison",,0x30100f4,243,,,,""
spel,Tamriel_Data,"0tucomumysunecromancerssoultrap",,0x30100f5,244,,,,""
spel,Tamriel_Data,"0tunorualtuwindofkyne",,0x30100f6,245,,,,""
spel,Tamriel_Data,"0tunoruiluuraveneye",,0x30100f7,246,,,,""
spel,Tamriel_Data,"0tunoruiluuraveneyegreater",,0x30100f8,247,,,,""
spel,Tamriel_Data,"0tunorudesumountainwind",,0x30100f9,248,,,,""
spel,Tamriel_Data,"0tunorualtutsunsward",,0x30100fa,249,,,,""
spel,Tamriel_Data,"0tunoruresuwhisperhermamora",,0x30100fb,250,,,,""
spel,Tamriel_Data,"0tunorumysujogvirssoultheft",,0x30100fc,251,,,,""
spel,Tamriel_Data,"0tunoruresuwinterymantle",,0x30100fd,252,,,,""
spel,Tamriel_Data,"0tunorumysujogvirsswordhand",,0x30100fe,253,,,,""
spel,Tamriel_Data,"0tunorumysuextendedarm",,0x30100ff,254,,,,""
spel,Tamriel_Data,"0tunoruresueagleeye",,0x3010100,255,,,,""
spel,Tamriel_Data,"0tunoruresutreefellersrage",,0x3010101,256,,,,""
spel,Tamriel_Data,"0tunorualtuharkinsgills",,0x3010102,257,,,,""
spel,Tamriel_Data,"0tureaumysusoulwither",,0x3010103,258,,,,""
spel,Tamriel_Data,"0tureaudesumeatrot",,0x3010104,259,,,,""
spel,Tamriel_Data,"0tureaudesumindrot",,0x3010105,260,,,,""
spel,Tamriel_Data,"0tureaudesuironeater",,0x3010106,261,,,,""
spel,Tamriel_Data,"0tureaumysusoultheft",,0x3010107,262,,,,""
spel,Tamriel_Data,"0tureaudesuextinguisher",,0x3010108,263,,,,""
spel,Tamriel_Data,"0tureaudesusteeleater",,0x3010109,264,,,,""
spel,Tamriel_Data,"0tureaudesushadowrust",,0x301010a,265,,,,""
spel,Tamriel_Data,"0tureaumysumarastouch",,0x301010b,266,,,,""
spel,Tamriel_Data,"0tureaudesucuhlecaincurse",,0x301010c,267,,,,""
spel,Tamriel_Data,"0tureaudesulegbreaker",,0x301010d,268,,,,""
spel,Tamriel_Data,"0tucomumysudaedrabloodlust",,0x301010e,269,,,,""
spel,Tamriel_Data,"0tucomualtudaedrafireeye",,0x301010f,270,,,,""
spel,Tamriel_Data,"0tucomumysudaedrabloodstorm",,0x3010110,271,,,,""
spel,Tamriel_Data,"0tucomucnjudaedrameridianlight",,0x3010111,272,,,,""
spel,Tamriel_Data,"0tucomuiluudaedrahunterseye",,0x3010112,273,,,,""
spel,Tamriel_Data,"0tucomuresurejuvenator",,0x3010113,274,,,,""
spel,Tamriel_Data,"0tucrualtudraugrlightnshield",,0x3010114,275,,,,""
spel,Tamriel_Data,"0tucrudesughostcurse",,0x3010115,276,,,,""
spel,Tamriel_Data,"0tucruresuwelkyndspheal",,0x3010116,277,,,,""
spel,Tamriel_Data,"0tucrudesuwelkyndsplightn1",,0x3010117,278,,,,""
spel,Tamriel_Data,"0tucrudesuwelkyndsplightn2",,0x3010118,279,,,,""
spel,Tamriel_Data,"0tucrumysuwelkyndspreflect",,0x3010119,280,,,,""
spel,Tamriel_Data,"0tucrucnjusloadsummonskeleton",,0x301011a,281,,,,""
spel,Tamriel_Data,"0tucruresusloadattackspell",,0x301011b,282,,,,""
spel,Tamriel_Data,"0tucruabulichgreater",,0x301011c,283,,,,""
spel,Tamriel_Data,"0tucomumysutag",,0x301011d,284,,,,""
spel,Tamriel_Data,"0tudeumysutemplesong",,0x301011e,285,,,,""
spel,Tamriel_Data,"0tucomuiluublindfold",,0x301011f,286,,,,""
spel,Tamriel_Data,"0tucomucnjubloodletter",,0x3010120,287,,,,""
spel,Tamriel_Data,"0tucomucnjufoundation",,0x3010121,288,,,,""
spel,Tamriel_Data,"0tucomucnjufleshdremora",,0x3010122,289,,,,""
spel,Tamriel_Data,"0tucomucnjufoolsgloves",,0x3010123,290,,,,""
spel,Tamriel_Data,"0tucomucnjurazorsedge",,0x3010124,291,,,,""
spel,Tamriel_Data,"0tucomualtuweightofguilt",,0x3010125,292,,,,""
spel,Tamriel_Data,"0tucomuiluuserenenature",,0x3010126,293,,,,""
spel,Tamriel_Data,"0tucomuiluusmokeandmirrors",,0x3010127,294,,,,""
spel,Tamriel_Data,"0tucomuiluualluringspeech",,0x3010128,295,,,,""
spel,Tamriel_Data,"0tucomucnjucallofthebeasts",,0x3010129,296,,,,""
spel,Tamriel_Data,"0tucomucnjuassistance",,0x301012a,297,,,,""
spel,Tamriel_Data,"0tudeuresugenerosity",,0x301012b,298,,,,""
spel,Tamriel_Data,"0tucomuresupureblood",,0x301012c,299,,,,""
spel,Tamriel_Data,"0tucomuresustillimage",,0x301012d,300,,,,""
spel,Tamriel_Data,"0tucomudesupinprick",,0x301012e,301,,,,""
spel,Tamriel_Data,"0tucomuiluumonstrousvision",,0x301012f,302,,,,""
spel,Tamriel_Data,"0tucomuiluuonthemove",,0x3010130,303,,,,""
spel,Tamriel_Data,"0tucomumysufuchonkeyfinder",,0x3010131,304,,,,""
spel,Tamriel_Data,"0tucomudesufracturearmor",,0x3010132,305,,,,""
spel,Tamriel_Data,"0tucomumysureunrefine",,0x3010133,306,,,,""
spel,Tamriel_Data,"0tucomudesuduck",,0x3010134,307,,,,""
spel,Tamriel_Data,"0tucomudesuvampirestouch",,0x3010135,308,,,,""
spel,Tamriel_Data,"0tucomudesurageofmagnus",,0x3010136,309,,,,""
spel,Tamriel_Data,"0tucomualtufling",,0x3010137,310,,,,""
spel,Tamriel_Data,"0tucomuresubloodbeat",,0x3010138,311,,,,""
spel,Tamriel_Data,"0tucomuresuimpossibleeffort",,0x3010139,312,,,,""
spel,Tamriel_Data,"0tucomuresuunearnedgenius",,0x301013a,313,,,,""
spel,Tamriel_Data,"0tucomuiluushamefulcowardice",,0x301013b,314,,,,""
