Record Type,Mod File,EDID,blank,FormID,Comments,Position Offset,Rotation Offset,Scale,Extra Tags
scpt,LGNPC_SeydaNeen,"tuscglobalulooptrscript",,0x3010044,67,,,,""
INFO,LGNPC_SeydaNeen,"info#231722366316128974",,0x3010045,68,,,,""
INFO,LGNPC_SeydaNeen,"info#2271547762586621823",,0x3010046,69,,,,""
INFO,LGNPC_SeydaNeen,"info#5099237322597030616",,0x3010047,70,,,,""
INFO,LGNPC_SeydaNeen,"info#1543222309209282982",,0x3010048,71,,,,""
INFO,LGNPC_SeydaNeen,"info#21536188912856625384",,0x3010049,72,,,,""
INFO,LGNPC_SeydaNeen,"info#10939107963144925592",,0x301004a,73,,,,""
INFO,LGNPC_SeydaNeen,"info#254391749395415695",,0x301004b,74,,,,""
INFO,LGNPC_SeydaNeen,"info#480827602284619692",,0x301004c,75,,,,""
INFO,LGNPC_SeydaNeen,"info#237285999261727636",,0x301004d,76,,,,""
INFO,LGNPC_SeydaNeen,"info#26172933251156005",,0x301004e,77,,,,""
INFO,LGNPC_SeydaNeen,"info#1375412049137515701",,0x301004f,78,,,,""
INFO,LGNPC_SeydaNeen,"info#7367177622444313417",,0x3010050,79,,,,""
INFO,LGNPC_SeydaNeen,"info#10897293251243315981",,0x3010051,80,,,,""
INFO,LGNPC_SeydaNeen,"info#23873308421860629454",,0x3010052,81,,,,""
INFO,LGNPC_SeydaNeen,"info#325103755105522526",,0x3010053,82,,,,""
INFO,LGNPC_SeydaNeen,"info#24252214322241919054",,0x3010054,83,,,,""
INFO,LGNPC_SeydaNeen,"info#120130139860222327",,0x3010055,84,,,,""
INFO,LGNPC_SeydaNeen,"info#216424494177171585",,0x3010056,85,,,,""
INFO,LGNPC_SeydaNeen,"info#479319242852920438",,0x3010057,86,,,,""
INFO,LGNPC_SeydaNeen,"info#31049198572650717666",,0x3010058,87,,,,""
INFO,LGNPC_SeydaNeen,"info#245252923873182416",,0x3010059,88,,,,""
INFO,LGNPC_SeydaNeen,"info#16271200321365412804",,0x301005a,89,,,,""
INFO,LGNPC_SeydaNeen,"info#346711265670720721",,0x301005b,90,,,,""
INFO,LGNPC_SeydaNeen,"info#3685155192634210582",,0x301005c,91,,,,""
INFO,LGNPC_SeydaNeen,"info#24259150201789626927",,0x301005d,92,,,,""
INFO,LGNPC_SeydaNeen,"info#1726926898184564463",,0x301005e,93,,,,""
INFO,LGNPC_SeydaNeen,"info#35843551362223506",,0x301005f,94,,,,""
INFO,LGNPC_SeydaNeen,"info#248672196018734694",,0x3010060,95,,,,""
INFO,LGNPC_SeydaNeen,"info#18510199143203732000",,0x3010061,96,,,,""
INFO,LGNPC_SeydaNeen,"info#30978103251857732417",,0x3010062,97,,,,""
INFO,LGNPC_SeydaNeen,"info#689644232520910440",,0x3010063,98,,,,""
INFO,LGNPC_SeydaNeen,"info#1776522482555513963",,0x3010064,99,,,,""
INFO,LGNPC_SeydaNeen,"info#2031415140401522710",,0x3010065,100,,,,""
INFO,LGNPC_SeydaNeen,"info#60942720691205614",,0x3010066,101,,,,""
INFO,LGNPC_SeydaNeen,"info#7561218192477829927",,0x3010067,102,,,,""
INFO,LGNPC_SeydaNeen,"info#53885305118467788",,0x3010068,103,,,,""
INFO,LGNPC_SeydaNeen,"info#21624314842397832446",,0x3010069,104,,,,""
INFO,LGNPC_SeydaNeen,"info#104344976919210972",,0x301006a,105,,,,""
INFO,LGNPC_SeydaNeen,"info#2073214470466910734",,0x301006b,106,,,,""
INFO,LGNPC_SeydaNeen,"info#24897315041273712612",,0x301006c,107,,,,""
INFO,LGNPC_SeydaNeen,"info#1844773662854312372",,0x301006d,108,,,,""
INFO,LGNPC_SeydaNeen,"info#3171799971610414341",,0x301006e,109,,,,""
INFO,LGNPC_SeydaNeen,"info#204356399237058964",,0x301006f,110,,,,""
INFO,LGNPC_SeydaNeen,"info#2839414347262683456",,0x3010070,111,,,,""
INFO,LGNPC_SeydaNeen,"info#26127165811530614971",,0x3010071,112,,,,""
INFO,LGNPC_SeydaNeen,"info#16203304317739906",,0x3010072,113,,,,""
INFO,LGNPC_SeydaNeen,"info#179735825179142900",,0x3010073,114,,,,""
INFO,LGNPC_SeydaNeen,"info#8873311232503631374",,0x3010074,115,,,,""
INFO,LGNPC_SeydaNeen,"info#257528880526510862",,0x3010075,116,,,,""
INFO,LGNPC_SeydaNeen,"info#13105324752521323915",,0x3010076,117,,,,""
INFO,LGNPC_SeydaNeen,"info#12814308663109718578",,0x3010077,118,,,,""
INFO,LGNPC_SeydaNeen,"info#425827171010225000",,0x3010078,119,,,,""
INFO,LGNPC_SeydaNeen,"info#16387181971453921628",,0x3010079,120,,,,""
INFO,LGNPC_SeydaNeen,"info#3098317305285475557",,0x301007a,121,,,,""
INFO,LGNPC_SeydaNeen,"info#4318449930582283",,0x301007b,122,,,,""
INFO,LGNPC_SeydaNeen,"info#276975108363527374",,0x301007c,123,,,,""
INFO,LGNPC_SeydaNeen,"info#87849052622132550",,0x301007d,124,,,,""
INFO,LGNPC_SeydaNeen,"info#30370259922593819856",,0x301007e,125,,,,""
INFO,LGNPC_SeydaNeen,"info#155815101293179425",,0x301007f,126,,,,""
INFO,LGNPC_SeydaNeen,"info#1649463262717619620",,0x3010080,127,,,,""
INFO,LGNPC_SeydaNeen,"info#127148623195437208",,0x3010081,128,,,,""
INFO,LGNPC_SeydaNeen,"info#2201425121776328886",,0x3010082,129,,,,""
INFO,LGNPC_SeydaNeen,"info#127951551125769740",,0x3010083,130,,,,""
INFO,LGNPC_SeydaNeen,"info#23871238535674418",,0x3010084,131,,,,""
INFO,LGNPC_SeydaNeen,"info#3008823065345529976",,0x3010085,132,,,,""
INFO,LGNPC_SeydaNeen,"info#1571322468200921934",,0x3010086,133,,,,""
INFO,LGNPC_SeydaNeen,"info#1902984262286725562",,0x3010087,134,,,,""
INFO,LGNPC_SeydaNeen,"info#2512177451970716587",,0x3010088,135,,,,""
INFO,LGNPC_SeydaNeen,"info#2865720929432028662",,0x3010089,136,,,,""
INFO,LGNPC_SeydaNeen,"info#3016784201723525929",,0x301008a,137,,,,""
INFO,LGNPC_SeydaNeen,"info#7817123741907210859",,0x301008b,138,,,,""
INFO,LGNPC_SeydaNeen,"info#294651867144698453",,0x301008c,139,,,,""
INFO,LGNPC_SeydaNeen,"info#15538154533221124321",,0x301008d,140,,,,""
INFO,LGNPC_SeydaNeen,"info#27132366439121812",,0x301008e,141,,,,""
INFO,LGNPC_SeydaNeen,"info#224063283032212146",,0x301008f,142,,,,""
INFO,LGNPC_SeydaNeen,"info#22780312733265120159",,0x3010090,143,,,,""
INFO,LGNPC_SeydaNeen,"info#24683153412391828065",,0x3010091,144,,,,""
INFO,LGNPC_SeydaNeen,"info#1380293991072820441",,0x3010092,145,,,,""
INFO,LGNPC_SeydaNeen,"info#106783455783714645",,0x3010093,146,,,,""
INFO,LGNPC_SeydaNeen,"info#2788320102189709462",,0x3010094,147,,,,""
INFO,LGNPC_SeydaNeen,"info#1868665171651531349",,0x3010095,148,,,,""
INFO,LGNPC_SeydaNeen,"info#1188627004108166198",,0x3010096,149,,,,""
INFO,LGNPC_SeydaNeen,"info#31231193592404627569",,0x3010097,150,,,,""
INFO,LGNPC_SeydaNeen,"info#30813229041725111959",,0x3010098,151,,,,""
INFO,LGNPC_SeydaNeen,"info#3095811892664119511",,0x3010099,152,,,,""
INFO,LGNPC_SeydaNeen,"info#29421170152537330731",,0x301009a,153,,,,""
INFO,LGNPC_SeydaNeen,"info#2940614968195632028",,0x301009b,154,,,,""
INFO,LGNPC_SeydaNeen,"info#258331168563845511",,0x301009c,155,,,,""
INFO,LGNPC_SeydaNeen,"info#321427237167554144",,0x301009d,156,,,,""
INFO,LGNPC_SeydaNeen,"info#237482421032312746",,0x301009e,157,,,,""
INFO,LGNPC_SeydaNeen,"info#22736138463194430319",,0x301009f,158,,,,""
INFO,LGNPC_SeydaNeen,"info#23165163971197716651",,0x30100a0,159,,,,""
INFO,LGNPC_SeydaNeen,"info#2817317143145024339",,0x30100a1,160,,,,""
INFO,LGNPC_SeydaNeen,"info#25217130862837723124",,0x30100a2,161,,,,""
INFO,LGNPC_SeydaNeen,"info#314503025313869573",,0x30100a3,162,,,,""
INFO,LGNPC_SeydaNeen,"info#3110626961586412789",,0x30100a4,163,,,,""
INFO,LGNPC_SeydaNeen,"info#12672278992292513180",,0x30100a5,164,,,,""
INFO,LGNPC_SeydaNeen,"info#3042747192557731554",,0x30100a6,165,,,,""
INFO,LGNPC_SeydaNeen,"info#2119118198875017530",,0x30100a7,166,,,,""
INFO,LGNPC_SeydaNeen,"info#24308186862561117382",,0x30100a8,167,,,,""
INFO,LGNPC_SeydaNeen,"info#2773653672406420814",,0x30100a9,168,,,,""
INFO,LGNPC_SeydaNeen,"info#622122456575814803",,0x30100aa,169,,,,""
INFO,LGNPC_SeydaNeen,"info#2380719210540430758",,0x30100ab,170,,,,""
INFO,LGNPC_SeydaNeen,"info#19889286441889226407",,0x30100ac,171,,,,""
INFO,LGNPC_SeydaNeen,"info#8484196482977021378",,0x30100ad,172,,,,""
INFO,LGNPC_SeydaNeen,"info#16026298293063531403",,0x30100ae,173,,,,""
DIAL,LGNPC_SeydaNeen,"1IndreleSRathryonX0raflodStheSbraggartX1",,0x30100af,174,,,,""
INFO,LGNPC_SeydaNeen,"info#3177181902440216351",,0x30100b0,175,,,,""
INFO,LGNPC_SeydaNeen,"info#439315516925632497",,0x30100b1,176,,,,""
INFO,LGNPC_SeydaNeen,"info#49031439841958785",,0x30100b2,177,,,,""
INFO,LGNPC_SeydaNeen,"info#28522452414510047",,0x30100b3,178,,,,""
DIAL,LGNPC_SeydaNeen,"1IndreleSRathryonX0thavereSvedranoX1",,0x30100b4,179,,,,""
INFO,LGNPC_SeydaNeen,"info#18675272803070632083",,0x30100b5,180,,,,""
INFO,LGNPC_SeydaNeen,"info#1809611573874929563",,0x30100b6,181,,,,""
INFO,LGNPC_SeydaNeen,"info#268218665119368212",,0x30100b7,182,,,,""
INFO,LGNPC_SeydaNeen,"info#9561110271411015598",,0x30100b8,183,,,,""
INFO,LGNPC_SeydaNeen,"info#2216022267430114519",,0x30100b9,184,,,,""
DIAL,LGNPC_SeydaNeen,"1VoduniusSNucciusX0voduniusSnucciusX5",,0x30100ba,185,,,,""
DIAL,LGNPC_SeydaNeen,"1VoduniusSNucciusX0voduniusSnucciusX4",,0x30100bb,186,,,,""
DIAL,LGNPC_SeydaNeen,"1VoduniusSNucciusX0voduniusSnucciusX3",,0x30100bc,187,,,,""
DIAL,LGNPC_SeydaNeen,"1VoduniusSNucciusX0voduniusSnucciusX2",,0x30100bd,188,,,,""
DIAL,LGNPC_SeydaNeen,"1VoduniusSNucciusX0voduniusSnucciusX1",,0x30100be,189,,,,""
INFO,LGNPC_SeydaNeen,"info#150821808981026918",,0x30100bf,190,,,,""
INFO,LGNPC_SeydaNeen,"info#290971602662623459",,0x30100c0,191,,,,""
INFO,LGNPC_SeydaNeen,"info#294565313975119304",,0x30100c1,192,,,,""
INFO,LGNPC_SeydaNeen,"info#734623844308910899",,0x30100c2,193,,,,""
INFO,LGNPC_SeydaNeen,"info#2141422206322159712",,0x30100c3,194,,,,""
INFO,LGNPC_SeydaNeen,"info#195651976219642502",,0x30100c4,195,,,,""
INFO,LGNPC_SeydaNeen,"info#3192716773828722926",,0x30100c5,196,,,,""
INFO,LGNPC_SeydaNeen,"info#1136186292407412514",,0x30100c6,197,,,,""
INFO,LGNPC_SeydaNeen,"info#15217284553042826029",,0x30100c7,198,,,,""
INFO,LGNPC_SeydaNeen,"info#16869299411313319709",,0x30100c8,199,,,,""
INFO,LGNPC_SeydaNeen,"info#3187243881885311492",,0x30100c9,200,,,,""
INFO,LGNPC_SeydaNeen,"info#3224102941825529529",,0x30100ca,201,,,,""
INFO,LGNPC_SeydaNeen,"info#241822168530194274",,0x30100cb,202,,,,""
INFO,LGNPC_SeydaNeen,"info#159212631628426519",,0x30100cc,203,,,,""
INFO,LGNPC_SeydaNeen,"info#397211701983312575",,0x30100cd,204,,,,""
INFO,LGNPC_SeydaNeen,"info#1889223541378829388",,0x30100ce,205,,,,""
INFO,LGNPC_SeydaNeen,"info#19866230821699828336",,0x30100cf,206,,,,""
INFO,LGNPC_SeydaNeen,"info#15872241752142712767",,0x30100d0,207,,,,""
INFO,LGNPC_SeydaNeen,"info#82127941646829051",,0x30100d1,208,,,,""
INFO,LGNPC_SeydaNeen,"info#1587229617278766931",,0x30100d2,209,,,,""
INFO,LGNPC_SeydaNeen,"info#3098148757523002",,0x30100d3,210,,,,""
INFO,LGNPC_SeydaNeen,"info#1980109835555783",,0x30100d4,211,,,,""
INFO,LGNPC_SeydaNeen,"info#2324826850128125680",,0x30100d5,212,,,,""
INFO,LGNPC_SeydaNeen,"info#17828962886924529",,0x30100d6,213,,,,""
INFO,LGNPC_SeydaNeen,"info#3051054521338222870",,0x30100d7,214,,,,""
INFO,LGNPC_SeydaNeen,"info#11980264296959579",,0x30100d8,215,,,,""
INFO,LGNPC_SeydaNeen,"info#6964159221025025205",,0x30100d9,216,,,,""
INFO,LGNPC_SeydaNeen,"info#95724654348631380",,0x30100da,217,,,,""
INFO,LGNPC_SeydaNeen,"info#2684728832624422529",,0x30100db,218,,,,""
INFO,LGNPC_SeydaNeen,"info#459826786298221657",,0x30100dc,219,,,,""
INFO,LGNPC_SeydaNeen,"info#9325233361348015168",,0x30100dd,220,,,,""
INFO,LGNPC_SeydaNeen,"info#289372637386938507",,0x30100de,221,,,,""
INFO,LGNPC_SeydaNeen,"info#1147125120173849983",,0x30100df,222,,,,""
INFO,LGNPC_SeydaNeen,"info#6998318871090216802",,0x30100e0,223,,,,""
INFO,LGNPC_SeydaNeen,"info#140874879238094747",,0x30100e1,224,,,,""
INFO,LGNPC_SeydaNeen,"info#1220023702227112675",,0x30100e2,225,,,,""
DIAL,LGNPC_SeydaNeen,"1specificSplaceX0eldafireX1",,0x30100e3,226,,,,""
INFO,LGNPC_SeydaNeen,"info#28990265381543623552",,0x30100e4,227,,,,""
INFO,LGNPC_SeydaNeen,"info#64851233277118786",,0x30100e5,228,,,,""
INFO,LGNPC_SeydaNeen,"info#20051297752449712530",,0x30100e6,229,,,,""
INFO,LGNPC_SeydaNeen,"info#1562246983168411439",,0x30100e7,230,,,,""
INFO,LGNPC_SeydaNeen,"info#1442410075243915455",,0x30100e8,231,,,,""
INFO,LGNPC_SeydaNeen,"info#786218802951723730",,0x30100e9,232,,,,""
INFO,LGNPC_SeydaNeen,"info#15156186653258218038",,0x30100ea,233,,,,""
INFO,LGNPC_SeydaNeen,"info#2564163219076793",,0x30100eb,234,,,,""
DIAL,LGNPC_SeydaNeen,"1specificSplaceX0raflodStheSbraggartX4",,0x30100ec,235,,,,""
DIAL,LGNPC_SeydaNeen,"1specificSplaceX0raflodStheSbraggartX3",,0x30100ed,236,,,,""
DIAL,LGNPC_SeydaNeen,"1specificSplaceX0raflodStheSbraggartX2",,0x30100ee,237,,,,""
DIAL,LGNPC_SeydaNeen,"1specificSplaceX0raflodStheSbraggartX1",,0x30100ef,238,,,,""
INFO,LGNPC_SeydaNeen,"info#12643193372893710630",,0x30100f0,239,,,,""
DIAL,LGNPC_SeydaNeen,"1specificSplaceX0tandramSandalenX1",,0x30100f1,240,,,,""
INFO,LGNPC_SeydaNeen,"info#14592154471093513473",,0x30100f2,241,,,,""
INFO,LGNPC_SeydaNeen,"info#54694957275755522",,0x30100f3,242,,,,""
DIAL,LGNPC_SeydaNeen,"1specificSplaceX0teruiseSgirvayneX1",,0x30100f4,243,,,,""
INFO,LGNPC_SeydaNeen,"info#900298722667521643",,0x30100f5,244,,,,""
INFO,LGNPC_SeydaNeen,"info#2587520611168735395",,0x30100f6,245,,,,""
INFO,LGNPC_SeydaNeen,"info#17716126862184717929",,0x30100f7,246,,,,""
INFO,LGNPC_SeydaNeen,"info#75088970836516643",,0x30100f8,247,,,,""
INFO,LGNPC_SeydaNeen,"info#228431878892908238",,0x30100f9,248,,,,""
INFO,LGNPC_SeydaNeen,"info#1512626781382824526",,0x30100fa,249,,,,""
INFO,LGNPC_SeydaNeen,"info#45053166737917855",,0x30100fb,250,,,,""
INFO,LGNPC_SeydaNeen,"info#1968514135393312228",,0x30100fc,251,,,,""
INFO,LGNPC_SeydaNeen,"info#1202598432819710310",,0x30100fd,252,,,,""
INFO,LGNPC_SeydaNeen,"info#57763076329188150",,0x30100fe,253,,,,""
INFO,LGNPC_SeydaNeen,"info#1562423896220818132",,0x30100ff,254,,,,""
INFO,LGNPC_SeydaNeen,"info#1998870262639928529",,0x3010100,255,,,,""
INFO,LGNPC_SeydaNeen,"info#2588346492729323355",,0x3010101,256,,,,""
INFO,LGNPC_SeydaNeen,"info#13752101602305930448",,0x3010102,257,,,,""
INFO,LGNPC_SeydaNeen,"info#1495652532971223567",,0x3010103,258,,,,""
INFO,LGNPC_SeydaNeen,"info#30804130081396831890",,0x3010104,259,,,,""
INFO,LGNPC_SeydaNeen,"info#1818616490936720628",,0x3010105,260,,,,""
DIAL,LGNPC_SeydaNeen,"1MorrowindSloreX0arrilleX1",,0x3010106,261,,,,""
INFO,LGNPC_SeydaNeen,"info#96302967387148102",,0x3010107,262,,,,""
INFO,LGNPC_SeydaNeen,"info#2974715298152316238",,0x3010108,263,,,,""
INFO,LGNPC_SeydaNeen,"info#12821141931081424393",,0x3010109,264,,,,""
INFO,LGNPC_SeydaNeen,"info#268071340993997347",,0x301010a,265,,,,""
INFO,LGNPC_SeydaNeen,"info#13804163331891918572",,0x301010b,266,,,,""
INFO,LGNPC_SeydaNeen,"info#3028252713033722172",,0x301010c,267,,,,""
INFO,LGNPC_SeydaNeen,"info#2984020649867918891",,0x301010d,268,,,,""
INFO,LGNPC_SeydaNeen,"info#8640260541262610287",,0x301010e,269,,,,""
INFO,LGNPC_SeydaNeen,"info#2004623273212697002",,0x301010f,270,,,,""
INFO,LGNPC_SeydaNeen,"info#24027205231255411026",,0x3010110,271,,,,""
INFO,LGNPC_SeydaNeen,"info#12549144982530842",,0x3010111,272,,,,""
INFO,LGNPC_SeydaNeen,"info#2377820680143246178",,0x3010112,273,,,,""
INFO,LGNPC_SeydaNeen,"info#1173278862932831480",,0x3010113,274,,,,""
INFO,LGNPC_SeydaNeen,"info#9033547524147319",,0x3010114,275,,,,""
INFO,LGNPC_SeydaNeen,"info#2112977382132815116",,0x3010115,276,,,,""
INFO,LGNPC_SeydaNeen,"info#2875632490180035054",,0x3010116,277,,,,""
INFO,LGNPC_SeydaNeen,"info#17673291391105430521",,0x3010117,278,,,,""
INFO,LGNPC_SeydaNeen,"info#1502821479438720421",,0x3010118,279,,,,""
INFO,LGNPC_SeydaNeen,"info#2667923488372322411",,0x3010119,280,,,,""
INFO,LGNPC_SeydaNeen,"info#1327296572890225242",,0x301011a,281,,,,""
INFO,LGNPC_SeydaNeen,"info#250950551336917984",,0x301011b,282,,,,""
INFO,LGNPC_SeydaNeen,"info#2470068302441221305",,0x301011c,283,,,,""
INFO,LGNPC_SeydaNeen,"info#29648211231754917759",,0x301011d,284,,,,""
INFO,LGNPC_SeydaNeen,"info#1723624496216505711",,0x301011e,285,,,,""
INFO,LGNPC_SeydaNeen,"info#2110379271151114555",,0x301011f,286,,,,""
INFO,LGNPC_SeydaNeen,"info#284183274841723784",,0x3010120,287,,,,""
INFO,LGNPC_SeydaNeen,"info#895491911719818605",,0x3010121,288,,,,""
INFO,LGNPC_SeydaNeen,"info#4630195662566023836",,0x3010122,289,,,,""
INFO,LGNPC_SeydaNeen,"info#10437295881681022456",,0x3010123,290,,,,""
INFO,LGNPC_SeydaNeen,"info#105542776172069605",,0x3010124,291,,,,""
INFO,LGNPC_SeydaNeen,"info#31021311692279512754",,0x3010125,292,,,,""
INFO,LGNPC_SeydaNeen,"info#253341690541291190",,0x3010126,293,,,,""
INFO,LGNPC_SeydaNeen,"info#20064323381049725068",,0x3010127,294,,,,""
INFO,LGNPC_SeydaNeen,"info#223349160226624161",,0x3010128,295,,,,""
INFO,LGNPC_SeydaNeen,"info#2141420746255212936",,0x3010129,296,,,,""
INFO,LGNPC_SeydaNeen,"info#24561266712607819706",,0x301012a,297,,,,""
INFO,LGNPC_SeydaNeen,"info#13109826250872292",,0x301012b,298,,,,""
INFO,LGNPC_SeydaNeen,"info#10583220691776620967",,0x301012c,299,,,,""
INFO,LGNPC_SeydaNeen,"info#19664180091908623091",,0x301012d,300,,,,""
INFO,LGNPC_SeydaNeen,"info#23732178903260815526",,0x301012e,301,,,,""
DIAL,LGNPC_SeydaNeen,"1CaiusSCosadesX0eloneX1",,0x301012f,302,,,,""
INFO,LGNPC_SeydaNeen,"info#6045162551704032294",,0x3010130,303,,,,""
INFO,LGNPC_SeydaNeen,"info#61279322502727283",,0x3010131,304,,,,""
INFO,LGNPC_SeydaNeen,"info#148164763199444983",,0x3010132,305,,,,""
INFO,LGNPC_SeydaNeen,"info#95915437110321141",,0x3010133,306,,,,""
INFO,LGNPC_SeydaNeen,"info#105216503300804793",,0x3010134,307,,,,""
INFO,LGNPC_SeydaNeen,"info#3217829680458627170",,0x3010135,308,,,,""
INFO,LGNPC_SeydaNeen,"info#2700021178740914022",,0x3010136,309,,,,""
INFO,LGNPC_SeydaNeen,"info#6459172751331531416",,0x3010137,310,,,,""
INFO,LGNPC_SeydaNeen,"info#3196132332238115163",,0x3010138,311,,,,""
INFO,LGNPC_SeydaNeen,"info#1892211082782230365",,0x3010139,312,,,,""
INFO,LGNPC_SeydaNeen,"info#18882295921873511722",,0x301013a,313,,,,""
INFO,LGNPC_SeydaNeen,"info#2976128412465631859",,0x301013b,314,,,,""
INFO,LGNPC_SeydaNeen,"info#1080415783649931287",,0x301013c,315,,,,""
INFO,LGNPC_SeydaNeen,"info#458720109172265998",,0x301013d,316,,,,""
INFO,LGNPC_SeydaNeen,"info#2792817736343623355",,0x301013e,317,,,,""
INFO,LGNPC_SeydaNeen,"info#6154197231542014550",,0x301013f,318,,,,""
