Record Type,Mod File,EDID,blank,FormID,Comments,Position Offset,Rotation Offset,Scale,Extra Tags
GLOB,Desert Region 2,"HungerLevel",,0x401005c,91,,,,""
GLOB,Desert Region 2,"PCWereRatChance",,0x401005d,92,,,,""
GLOB,Desert Region 2,"PCKnownWerewolf",,0x401005e,93,,,,""
GLOB,Desert Region 2,"VHSettingHealthLossAmount",,0x401005f,94,,,,""
GLOB,Desert Region 2,"VHNewHour",,0x4010060,95,,,,""
GLOB,Desert Region 2,"VHSettingBloodDecrease",,0x4010061,96,,,,""
GLOB,Desert Region 2,"VHSettingBloodIncrease",,0x4010062,97,,,,""
GLOB,Desert Region 2,"VHSettingGetMagickaWithBlood",,0x4010063,98,,,,""
GLOB,Desert Region 2,"VHDrinkedPackedBlood",,0x4010064,99,,,,""
GLOB,Desert Region 2,"VHSettingMaxBloodLevel",,0x4010065,100,,,,""
GLOB,Desert Region 2,"embhookblooddrank",,0x4010066,101,,,,""
GLOB,Desert Region 2,"VHBloodLevel",,0x4010067,102,,,,""
GLOB,Desert Region 2,"VHSettingMagickaIncrease",,0x4010068,103,,,,""
GLOB,Desert Region 2,"VHSettingMaxDrinks",,0x4010069,104,,,,""
GLOB,Desert Region 2,"DR2WereRatFeedOnce",,0x401006a,105,,,,""
GLOB,Desert Region 2,"HoleFix",,0x401006b,106,,,,""
GLOB,Desert Region 2,"Fran",,0x401006c,107,,,,""
GLOB,Desert Region 2,"RadiationProtection",,0x401006d,108,,,,""
GLOB,Desert Region 2,"YACMAPCDPresent",,0x401006e,109,,,,""
GLOB,Desert Region 2,"YACMAPCDplayer",,0x401006f,110,,,,""
GLOB,Desert Region 2,"yacmapmapRoomStat",,0x4010070,111,,,,""
GLOB,Desert Region 2,"AOutpost21",,0x4010071,112,,,,""
GLOB,Desert Region 2,"AOutpost22",,0x4010072,113,,,,""
GLOB,Desert Region 2,"AOutpost23",,0x4010073,114,,,,""
GLOB,Desert Region 2,"ASunslave",,0x4010074,115,,,,""
GLOB,Desert Region 2,"ATaran",,0x4010075,116,,,,""
GLOB,Desert Region 2,"ARedRuins",,0x4010076,117,,,,""
GLOB,Desert Region 2,"AMonkTemple",,0x4010077,118,,,,""
GLOB,Desert Region 2,"telekinesis",,0x4010078,119,,,,""
GLOB,Desert Region 2,"ColonyGate",,0x4010079,120,,,,""
GLOB,Desert Region 2,"CLFinwe",,0x401007a,121,,,,""
GLOB,Desert Region 2,"Ice",,0x401007b,122,,,,""
GLOB,Desert Region 2,"Icy",,0x401007c,123,,,,""
GLOB,Desert Region 2,"Maria",,0x401007d,124,,,,""
GLOB,Desert Region 2,"Alexy",,0x401007e,125,,,,""
GLOB,Desert Region 2,"Laugh",,0x401007f,126,,,,""
GLOB,Desert Region 2,"Cry",,0x4010080,127,,,,""
GLOB,Desert Region 2,"g1jwmedhfurnEMove",,0x4010081,128,,,,""
GLOB,Desert Region 2,"JVK",,0x4010082,129,,,,""
GLOB,Desert Region 2,"PCWereRatChange",,0x4010083,130,,,,""
GLOB,Desert Region 2,"UnsealedOlive",,0x4010084,131,,,,""
GLOB,Desert Region 2,"Diat",,0x4010085,132,,,,""
GLOB,Desert Region 2,"Chameleon",,0x4010086,133,,,,""
GLOB,Desert Region 2,"Super",,0x4010087,134,,,,""
GLOB,Desert Region 2,"RentAngelina",,0x4010088,135,,,,""
GLOB,Desert Region 2,"prison",,0x4010089,136,,,,""
GLOB,Desert Region 2,"AImperial",,0x401008a,137,,,,""
GLOB,Desert Region 2,"AMushroom",,0x401008b,138,,,,""
GLOB,Desert Region 2,"AFrost",,0x401008c,139,,,,""
GLOB,Desert Region 2,"AMarat",,0x401008d,140,,,,""
GLOB,Desert Region 2,"APalm",,0x401008e,141,,,,""
GLOB,Desert Region 2,"Lauren",,0x401008f,142,,,,""
GLOB,Desert Region 2,"Beacon",,0x4010090,143,,,,""
SPEL,Desert Region 2,"0DR2UsusanUghost",,0x4010091,144,,,,""
SPEL,Desert Region 2,"0DR2UwaterUbreathing",,0x4010092,145,,,,""
SPEL,Desert Region 2,"0DR2Umutant",,0x4010093,146,,,,""
SPEL,Desert Region 2,"0DR2UmutantUattributes",,0x4010094,147,,,,""
SPEL,Desert Region 2,"0DR2UmutantUskills",,0x4010095,148,,,,""
SPEL,Desert Region 2,"0DR2UmutantUimmunities",,0x4010096,149,,,,""
SPEL,Desert Region 2,"0DR2UmutantUmain",,0x4010097,150,,,,""
SPEL,Desert Region 2,"0DR2UmutantUtemple",,0x4010098,151,,,,""
SPEL,Desert Region 2,"0DR2Ucold",,0x4010099,152,,,,""
SPEL,Desert Region 2,"0DR2UdwemerUfly",,0x401009a,153,,,,""
SPEL,Desert Region 2,"0vmetUbatform",,0x401009b,154,,,,""
SPEL,Desert Region 2,"0vmetUvampbatform",,0x401009c,155,,,,""
SPEL,Desert Region 2,"0vmetUmistform",,0x401009d,156,,,,""
SPEL,Desert Region 2,"0vmetUvampmistform",,0x401009e,157,,,,""
SPEL,Desert Region 2,"0vmetUnomagic",,0x401009f,158,,,,""
SPEL,Desert Region 2,"0vmetUlevitate1ability",,0x40100a0,159,,,,""
SPEL,Desert Region 2,"0vmetUbat60seconds",,0x40100a1,160,,,,""
SPEL,Desert Region 2,"0vmetUmist60seconds",,0x40100a2,161,,,,""
SPEL,Desert Region 2,"0vmetUvampbat60seconds",,0x40100a3,162,,,,""
SPEL,Desert Region 2,"0vmetUvampmist60seconds",,0x40100a4,163,,,,""
SPEL,Desert Region 2,"0vmetUmistbonusesability",,0x40100a5,164,,,,""
SPEL,Desert Region 2,"0vmetUvamplevitate",,0x40100a6,165,,,,""
SPEL,Desert Region 2,"0vmetUlevitate10ability",,0x40100a7,166,,,,""
SPEL,Desert Region 2,"0vmetUwolfgreyform",,0x40100a8,167,,,,""
SPEL,Desert Region 2,"0vmetUwolfgrey60seconds",,0x40100a9,168,,,,""
SPEL,Desert Region 2,"0vmetUvampwolfgreyform",,0x40100aa,169,,,,""
SPEL,Desert Region 2,"0vmetUvampwolfgrey60seconds",,0x40100ab,170,,,,""
SPEL,Desert Region 2,"0vmetUcanceltransformation",,0x40100ac,171,,,,""
SPEL,Desert Region 2,"0vmetUwolfgreybonuses",,0x40100ad,172,,,,""
SPEL,Desert Region 2,"0vmetUvampwolfwhiteform",,0x40100ae,173,,,,""
SPEL,Desert Region 2,"0vmetUvampwolfwhite60seconds",,0x40100af,174,,,,""
SPEL,Desert Region 2,"0vmetUwolfwhite60seconds",,0x40100b0,175,,,,""
SPEL,Desert Region 2,"0vmetUwolfwhitebonuses",,0x40100b1,176,,,,""
SPEL,Desert Region 2,"0vmetUwolfwhiteform",,0x40100b2,177,,,,""
SPEL,Desert Region 2,"0vmetUvampwolfred60seconds",,0x40100b3,178,,,,""
SPEL,Desert Region 2,"0vmetUvampwolfredform",,0x40100b4,179,,,,""
SPEL,Desert Region 2,"0vmetUwolfred60seconds",,0x40100b5,180,,,,""
SPEL,Desert Region 2,"0vmetUwolfredbonuses",,0x40100b6,181,,,,""
SPEL,Desert Region 2,"0vmetUwolfredform",,0x40100b7,182,,,,""
SPEL,Desert Region 2,"0vmetUwolfdgrey60seconds",,0x40100b8,183,,,,""
SPEL,Desert Region 2,"0vmetUwolfdgreyform",,0x40100b9,184,,,,""
SPEL,Desert Region 2,"0vmetUwolfdgreybonuses",,0x40100ba,185,,,,""
SPEL,Desert Region 2,"0vmetUwolfdwhite60seconds",,0x40100bb,186,,,,""
SPEL,Desert Region 2,"0vmetUwolfdwhitebonuses",,0x40100bc,187,,,,""
SPEL,Desert Region 2,"0vmetUwolfdwhiteform",,0x40100bd,188,,,,""
SPEL,Desert Region 2,"0vmetUwolfdred60seconds",,0x40100be,189,,,,""
SPEL,Desert Region 2,"0vmetUwolfdredbonuses",,0x40100bf,190,,,,""
SPEL,Desert Region 2,"0vmetUwolfdredform",,0x40100c0,191,,,,""
SPEL,Desert Region 2,"0vmetUwolfdskel60seconds",,0x40100c1,192,,,,""
SPEL,Desert Region 2,"0vmetUwolfdskelbonuses",,0x40100c2,193,,,,""
SPEL,Desert Region 2,"0vmetUwolfdskelform",,0x40100c3,194,,,,""
SPEL,Desert Region 2,"0vmetUnospeed",,0x40100c4,195,,,,""
SPEL,Desert Region 2,"0vmetUparalyse",,0x40100c5,196,,,,""
SPEL,Desert Region 2,"0vmetUspellsteal1",,0x40100c6,197,,,,""
SPEL,Desert Region 2,"0vmetUspellsteal2",,0x40100c7,198,,,,""
SPEL,Desert Region 2,"0vmetUspellsteal3",,0x40100c8,199,,,,""
SPEL,Desert Region 2,"0vmetUspellsteal4",,0x40100c9,200,,,,""
SPEL,Desert Region 2,"0vmetUspellsteal5",,0x40100ca,201,,,,""
SPEL,Desert Region 2,"0vmetUspellscan",,0x40100cb,202,,,,""
SPEL,Desert Region 2,"0vmetUspellsteal0",,0x40100cc,203,,,,""
SPEL,Desert Region 2,"0vmetUspellsteal6",,0x40100cd,204,,,,""
SPEL,Desert Region 2,"0vmetUchargedstrikeUfire",,0x40100ce,205,,,,""
SPEL,Desert Region 2,"0vmetUchargedstrikeUfrost",,0x40100cf,206,,,,""
SPEL,Desert Region 2,"0vmetUchargedstrikeUpoison",,0x40100d0,207,,,,""
SPEL,Desert Region 2,"0vmetUchargedstrikeUshock",,0x40100d1,208,,,,""
SPEL,Desert Region 2,"0vmetUchargedstrikeUparalysis",,0x40100d2,209,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0000001",,0x40100d3,210,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0011111",,0x40100d4,211,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0000010",,0x40100d5,212,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0000011",,0x40100d6,213,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0000100",,0x40100d7,214,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0000101",,0x40100d8,215,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0000110",,0x40100d9,216,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0000111",,0x40100da,217,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0001000",,0x40100db,218,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0001001",,0x40100dc,219,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0001111",,0x40100dd,220,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0001010",,0x40100de,221,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0001011",,0x40100df,222,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0001100",,0x40100e0,223,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0001101",,0x40100e1,224,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0001110",,0x40100e2,225,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0010000",,0x40100e3,226,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0010001",,0x40100e4,227,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0010010",,0x40100e5,228,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0010011",,0x40100e6,229,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0010100",,0x40100e7,230,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0010101",,0x40100e8,231,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0010110",,0x40100e9,232,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0010111",,0x40100ea,233,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0011000",,0x40100eb,234,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0011001",,0x40100ec,235,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0011010",,0x40100ed,236,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0011011",,0x40100ee,237,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0011100",,0x40100ef,238,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0011101",,0x40100f0,239,,,,""
SPEL,Desert Region 2,"0vmetUzcompstrike0011110",,0x40100f1,240,,,,""
SPEL,Desert Region 2,"0vmetUwallfireexplodespell",,0x40100f2,241,,,,""
SPEL,Desert Region 2,"0vmetUwalloffire1",,0x40100f3,242,,,,""
SPEL,Desert Region 2,"0vmetUwalloffire2",,0x40100f4,243,,,,""
SPEL,Desert Region 2,"0vmetUwalloffire3",,0x40100f5,244,,,,""
SPEL,Desert Region 2,"0vmetUwalloffire4",,0x40100f6,245,,,,""
SPEL,Desert Region 2,"0vmetUwalloffire5",,0x40100f7,246,,,,""
SPEL,Desert Region 2,"0vmetUwallfireexplodefrenzy",,0x40100f8,247,,,,""
SPEL,Desert Region 2,"0vmetUwallofice1",,0x40100f9,248,,,,""
SPEL,Desert Region 2,"0vmetUwallofice2",,0x40100fa,249,,,,""
SPEL,Desert Region 2,"0vmetUwallofice3",,0x40100fb,250,,,,""
SPEL,Desert Region 2,"0vmetUwallofice4",,0x40100fc,251,,,,""
SPEL,Desert Region 2,"0vmetUwallofice5",,0x40100fd,252,,,,""
SPEL,Desert Region 2,"0vmetUwallofbones1",,0x40100fe,253,,,,""
SPEL,Desert Region 2,"0vmetUwallofbones2",,0x40100ff,254,,,,""
SPEL,Desert Region 2,"0vmetUwallofbones3",,0x4010100,255,,,,""
SPEL,Desert Region 2,"0vmetUwallofbones4",,0x4010101,256,,,,""
SPEL,Desert Region 2,"0vmetUwallofbones5",,0x4010102,257,,,,""
SPEL,Desert Region 2,"0vmetUburden",,0x4010103,258,,,,""
SPEL,Desert Region 2,"0vmetUwallicevunerability",,0x4010104,259,,,,""
SPEL,Desert Region 2,"0vmetUwallrangeUall",,0x4010105,260,,,,""
SPEL,Desert Region 2,"0vmetUwallicecalm",,0x4010106,261,,,,""
SPEL,Desert Region 2,"0vmetUwallicefrenzy",,0x4010107,262,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUalit",,0x4010108,263,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUbearUblack",,0x4010109,264,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUbearUbrown",,0x401010a,265,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUbearUwhite",,0x401010b,266,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUboar",,0x401010c,267,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUcliffracer",,0x401010d,268,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUguarUnormal",,0x401010e,269,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUguarUpack",,0x401010f,270,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUguarUwhite",,0x4010110,271,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUkagouti",,0x4010111,272,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUkwamaUforager",,0x4010112,273,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUkwamaUwarrior",,0x4010113,274,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUmudcrab",,0x4010114,275,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUnixhound",,0x4010115,276,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUrat",,0x4010116,277,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUraven",,0x4010117,278,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUreiklingboar",,0x4010118,279,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUscamp",,0x4010119,280,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUscrib",,0x401011a,281,,,,""
SPEL,Desert Region 2,"0vmetUbonusesUslaughterfish",,0x401011b,282,,,,""
SPEL,Desert Region 2,"0vmetUtranUalitUform",,0x401011c,283,,,,""
SPEL,Desert Region 2,"0vmetUtranUalitU60",,0x401011d,284,,,,""
SPEL,Desert Region 2,"0vmetUtranUbearUblackUform",,0x401011e,285,,,,""
SPEL,Desert Region 2,"0vmetUtranUbearUblackU60",,0x401011f,286,,,,""
SPEL,Desert Region 2,"0vmetUtranUbearUbrownUform",,0x4010120,287,,,,""
SPEL,Desert Region 2,"0vmetUtranUbearUbrownU60",,0x4010121,288,,,,""
SPEL,Desert Region 2,"0vmetUtranUbearUwhiteU60",,0x4010122,289,,,,""
SPEL,Desert Region 2,"0vmetUtranUbearUwhiteUform",,0x4010123,290,,,,""
SPEL,Desert Region 2,"0vmetUtranUboarU60",,0x4010124,291,,,,""
SPEL,Desert Region 2,"0vmetUtranUboarUform",,0x4010125,292,,,,""
SPEL,Desert Region 2,"0vmetUtranUcliffracerU60",,0x4010126,293,,,,""
SPEL,Desert Region 2,"0vmetUtranUcliffracerUform",,0x4010127,294,,,,""
SPEL,Desert Region 2,"0vmetUtranUguarUnormalU60",,0x4010128,295,,,,""
SPEL,Desert Region 2,"0vmetUtranUguarUpackU60",,0x4010129,296,,,,""
SPEL,Desert Region 2,"0vmetUtranUguarUwhiteU60",,0x401012a,297,,,,""
SPEL,Desert Region 2,"0vmetUtranUguarUnormalUform",,0x401012b,298,,,,""
SPEL,Desert Region 2,"0vmetUtranUguarUpackUform",,0x401012c,299,,,,""
SPEL,Desert Region 2,"0vmetUtranUguarUwhiteUform",,0x401012d,300,,,,""
SPEL,Desert Region 2,"0vmetUtranUkagoutiU60",,0x401012e,301,,,,""
SPEL,Desert Region 2,"0vmetUtranUkagoutiUform",,0x401012f,302,,,,""
SPEL,Desert Region 2,"0vmetUtranUkwamaUforagerU60",,0x4010130,303,,,,""
SPEL,Desert Region 2,"0vmetUtranUkwamaUforagerUform",,0x4010131,304,,,,""
SPEL,Desert Region 2,"0vmetUtranUmudcrabU60",,0x4010132,305,,,,""
SPEL,Desert Region 2,"0vmetUtranUmudcrabUform",,0x4010133,306,,,,""
SPEL,Desert Region 2,"0vmetUtranUnixhoundU60",,0x4010134,307,,,,""
SPEL,Desert Region 2,"0vmetUtranUnixhoundUform",,0x4010135,308,,,,""
SPEL,Desert Region 2,"0vmetUtranUkwamaUwarriorU60",,0x4010136,309,,,,""
SPEL,Desert Region 2,"0vmetUtranUkwamaUwarriorUform",,0x4010137,310,,,,""
SPEL,Desert Region 2,"0vmetUtranUratU60",,0x4010138,311,,,,""
SPEL,Desert Region 2,"0vmetUtranUratUform",,0x4010139,312,,,,""
SPEL,Desert Region 2,"0vmetUtranUreiklingboarU60",,0x401013a,313,,,,""
SPEL,Desert Region 2,"0vmetUtranUreiklingboarUform",,0x401013b,314,,,,""
SPEL,Desert Region 2,"0vmetUtranUscampU60",,0x401013c,315,,,,""
SPEL,Desert Region 2,"0vmetUtranUscampUform",,0x401013d,316,,,,""
SPEL,Desert Region 2,"0vmetUtranUscribU60",,0x401013e,317,,,,""
SPEL,Desert Region 2,"0vmetUtranUscribUform",,0x401013f,318,,,,""
SPEL,Desert Region 2,"0vmetUtranUslaughterfishU60",,0x4010140,319,,,,""
SPEL,Desert Region 2,"0vmetUtranUslaughterfishUform",,0x4010141,320,,,,""
SPEL,Desert Region 2,"0vmetUinvisibleability",,0x4010142,321,,,,""
SPEL,Desert Region 2,"0vmetUvampirecharm",,0x4010143,322,,,,""
SPEL,Desert Region 2,"0vmetUstealdamageint",,0x4010144,323,,,,""
SPEL,Desert Region 2,"0vmetUstealeternalfrenzy",,0x4010145,324,,,,""
SPEL,Desert Region 2,"0vmetUmemUstealspellcombat",,0x4010146,325,,,,""
SPEL,Desert Region 2,"0vmetUcrimespell",,0x4010147,326,,,,""
SPEL,Desert Region 2,"0vmetUmemUstealspellcrime",,0x4010148,327,,,,""
SPEL,Desert Region 2,"0vmetUmemUstealspellnotcrime",,0x4010149,328,,,,""
SPEL,Desert Region 2,"0vmetUmemUstealspellassault",,0x401014a,329,,,,""
SPEL,Desert Region 2,"0vmetUwerewolfgrey60seconds",,0x401014b,330,,,,""
SPEL,Desert Region 2,"0vmetUwerewolfgreyform",,0x401014c,331,,,,""
SPEL,Desert Region 2,"0vmetUwerewolfred60seconds",,0x401014d,332,,,,""
SPEL,Desert Region 2,"0vmetUwerewolfredform",,0x401014e,333,,,,""
SPEL,Desert Region 2,"0vmetUwerewolfwhite60seconds",,0x401014f,334,,,,""
SPEL,Desert Region 2,"0vmetUwerewolfwhiteform",,0x4010150,335,,,,""
SPEL,Desert Region 2,"0DR2UbloodlevelUzero",,0x4010151,336,,,,""
SPEL,Desert Region 2,"0DR2UbloodlevelUlow",,0x4010152,337,,,,""
SPEL,Desert Region 2,"0DR2UbloodlevelUmedium",,0x4010153,338,,,,""
SPEL,Desert Region 2,"0DR2UbloodlevelUhigh",,0x4010154,339,,,,""
SPEL,Desert Region 2,"0DR2UbloodlevelUfull",,0x4010155,340,,,,""
SPEL,Desert Region 2,"0DR2UswiftUswimUspell",,0x4010156,341,,,,""
SPEL,Desert Region 2,"0DR2UsoundUspell",,0x4010157,342,,,,""
SPEL,Desert Region 2,"0DR2Uburden",,0x4010158,343,,,,""
SPEL,Desert Region 2,"0DR2UaUmap",,0x4010159,344,,,,""
